id,screen_name,year,xinzuo,followers_count,friends_count,gender,location,mbrank,verified,verified_type
4908,西木的月光,90,白羊座,21,60,f,福建,0,False,-1
4909,Hakka七月天邪鬼-,-1,天秤座,509,583,f,四川,1,False,220
4910,極尽斑斕,-1,双子座,79,1192,m,广东,6,False,-1
4911,SUM_SEKI,-1,处女座,207,772,f,天津,1,False,-1
4912,骑着蜗牛追导弹0,-1,处女座,117,381,f,四川,1,False,-1
4913,L3viathan,90,巨蟹座,51,324,m,广东,1,False,-1
4914,渡野不渡,00,双子座,38,366,f,江苏,2,False,-1
4915,petitejiajia,-1,天秤座,3,2,f,上海,6,False,-1
4916,一只啪嗒高三米,90,处女座,255,244,f,安徽,7,False,-1
4917,沈以诚开心最重要,90,双子座,30,503,f,广东,0,False,-1
4918,清秋·廿陆,90,处女座,364,302,f,天津,7,False,-1
4919,我真的要减肥阿,90,双鱼座,186,991,m,广东,0,False,-1
4920,柠檬咕咕哒,90,摩羯座,11154,954,f,广东,7,True,0
4921,咸鱼翻身做翻身咸鱼,-1,双鱼座,642,285,f,广东,6,False,-1
4922,-忍倦,-1,狮子座,384,264,f,江苏,1,False,-1
4923,今天没吃机智豆a,10,摩羯座,102,235,f,浙江,0,False,-1
4924,小林莎耶加,-1,双鱼座,157,68,f,浙江,5,False,-1
4925,schatten-l,90,射手座,221,134,f,四川,2,False,-1
4926,爱国爱家小麻花,40,巨蟹座,299,3213,f,广东,6,False,-1
4927,Monki的漫柒,90,天秤座,153,622,f,广东,7,True,0
4928,tzwakariii_,00,水瓶座,110,168,f,江西,0,True,0
4929,蛇蜀黍,-1,射手座,248,194,f,四川,1,False,-1
4930,醒醒草莓takii,-1,双子座,319,258,f,湖北,1,False,-1
4931,你可曾听见我的心在动,-1,天蝎座,16,245,f,河南,3,False,-1
4932,鹿荨_,00,白羊座,547,911,f,河北,3,False,-1
4933,Gimilimy,00,金牛座,1,83,m,北京,0,False,-1
4934,新之助大雄i,90,天蝎座,181,250,f,安徽,6,False,-1
4935,Mu沐年梨花兆硬糖,-1,天秤座,10768,488,f,广东,6,True,0
4936,MoMoMi汐_,-1,双鱼座,776,595,f,四川,6,False,220
4937,thentellme,90,水瓶座,633,113,f,四川,5,False,-1
4938,姜姜尔_,-1,摩羯座,1,426,f,江苏,0,False,-1
4939,十二克拉幸运,00,狮子座,26,387,f,海南,3,False,-1
4940,不甜的SUGA,90,水瓶座,4685,613,m,四川,6,True,0
4941,七葛七葛,90,狮子座,75,629,f,浙江,2,False,-1
4942,泡泡茶叶蛋985,-1,天蝎座,1,33,f,上海,0,False,-1
4943,葱花卷卷卷儿,90,金牛座,113,248,f,北京,4,False,-1
4944,橙子味拖拉机,-1,水瓶座,129,891,f,四川,6,True,0
4945,猴猴儿-,-1,天蝎座,726,291,f,福建,4,False,200
4946,网瘾少女小土豆,-1,处女座,4447,480,f,重庆,7,False,-1
4947,許諾芊荨,-1,处女座,73,653,m,北京,1,False,-1
4948,丸子e27,-1,摩羯座,100,446,f,江苏,1,False,-1
4949,钮祜禄大大大大帅哥,00,白羊座,4,71,f,山东,0,False,-1
4950,赫尔修数字猜想,-1,金牛座,89,253,f,河南,5,False,-1
4951,世间本空,00,摩羯座,19593,379,m,重庆,1,False,-1
4952,已读不回mio,-1,双鱼座,122,356,f,广东,5,False,-1
4953,莎特奥拉,00,摩羯座,125,550,m,浙江,1,False,-1
4954,因言被夹大西瓜,20,射手座,8,70,m,江西,0,False,-1
4955,Kihunanako,90,射手座,275,264,m,广西,1,False,-1
4956,就想要吃糖,90,射手座,2,78,f,四川,1,False,-1
4957,春日旅人,00,天蝎座,294,1579,f,浙江,4,False,-1
4958,好运派件中请注意,90,处女座,87,156,f,福建,6,False,-1
4959,果果冰淇淋,-1,双子座,331,1025,f,浙江,3,False,-1
4960,诚信肥宅Yo,90,摩羯座,9,104,m,山西,0,False,-1
4961,什么都不药,-1,摩羯座,12,556,f,四川,1,False,-1
4962,好想在多吃一碗,-1,双鱼座,248,530,f,天津,4,False,-1
4963,Jennniy,00,摩羯座,2708,461,f,四川,6,True,0
4964,STdsteeeeeeeeeer,90,天秤座,33,222,m,北京,0,False,-1
4965,卤香菱,90,巨蟹座,408,1163,f,浙江,6,True,0
4966,宇多小熊光,-1,狮子座,261,449,f,江苏,6,False,-1
4967,不否川,90,白羊座,4,320,f,浙江,0,False,-1
4968,人潮中你只属于我的画面丶,90,天秤座,13388,492,f,江苏,6,False,-1
4969,残花伴醉人__,00,天蝎座,42,1110,f,湖北,0,False,-1
4970,软糯芝麻棉花熊,90,巨蟹座,105,359,m,广东,6,False,-1
4971,那下次一定吧,-1,天秤座,333,270,m,福建,4,False,-1
4972,张小姐的向日葵庄园,90,金牛座,59,134,f,浙江,1,False,-1
4973,南瓜Liz,-1,双鱼座,1055,377,f,北京,6,False,-1
4974,潘师傅大叽腿,-1,处女座,1160,865,f,江苏,1,False,-1
4975,榊凛_RINNE,00,天秤座,482,353,f,四川,7,False,-1
4976,义强V,-1,双子座,2400,465,m,天津,6,False,220
4977,yagi酱-,-1,巨蟹座,167,205,f,上海,1,False,-1
4978,欣璇不想早起,20,水瓶座,41,413,f,北京,1,False,-1
4979,真考上了,90,天秤座,710,86,m,辽宁,7,False,-1
4980,平和猴子,90,双鱼座,321,720,f,福建,1,False,-1
4981,桓桓不恒,90,水瓶座,375,420,m,新疆,2,False,-1
4982,晳小依,-1,双鱼座,45,86,f,黑龙江,2,False,-1
4983,渐星闲,00,天秤座,16,356,f,浙江,1,False,-1
4984,普通小阿陌,90,天秤座,1663,699,f,四川,0,False,-1
4985,椭圆圆圆圆圆030,90,处女座,112,438,f,广东,0,False,220
4986,迪莫QWQ,-1,水瓶座,23,211,m,山东,4,False,-1
4987,aaaaaaachun,90,白羊座,10,384,m,河南,0,False,-1
4988,ChenKe梦,-1,处女座,3,56,f,四川,0,False,-1
4989,双倍元気,90,白羊座,361,777,f,上海,7,True,0
4990,盒盒盒盒子啦,90,天蝎座,228,1010,f,广西,7,False,-1
4991,薇岚娜啦,10,天秤座,108,497,f,北京,4,False,-1
4992,一碗炸酱面mmm,00,狮子座,49,393,f,广东,1,False,-1
4993,风云总会放晴,-1,水瓶座,254,569,f,台湾,7,False,-1
4994,今天也磕到了吗,-1,双子座,382,249,f,广西,7,False,-1
4995,不另外加糖叻,90,狮子座,50,99,f,江苏,6,False,-1
4996,layii努力画画,90,金牛座,127,94,f,重庆,0,False,-1
4997,是周周yoo,-1,狮子座,1297,810,f,河北,6,False,-1
4998,极夜-ci猫猥琐生活,80,天秤座,1865,1226,f,广西,0,False,220
4999,明天就去丝,00,摩羯座,50,1258,f,北京,4,False,-1
5000,Etion想吃布丁斯嘉丽,-1,处女座,1117,752,f,陕西,7,False,220
5001,猫猫头占_领地球,-1,巨蟹座,276,648,f,安徽,3,False,-1
5002,-绿茶养乐多-,00,射手座,184,733,f,浙江,5,False,-1
5003,真的累了啊啊啊啊,10,巨蟹座,36,585,f,安徽,0,False,-1
5004,mykukubang,-1,天蝎座,2176,697,f,浙江,7,False,-1
5005,云朵上的阿柒,90,摩羯座,2,83,f,四川,0,False,-1
5006,逸兰5424,-1,双鱼座,37,60,f,江苏,4,False,-1
5007,覆盆子冰美式,-1,白羊座,371,454,f,江苏,1,False,-1
5008,-包子-q,00,金牛座,40,748,m,河南,1,False,-1
5009,真小理-Macori,90,天蝎座,2586,1415,m,广东,6,True,0
5010,Sighaway同學,-1,狮子座,1737,717,m,湖南,7,False,220
5011,手可摘棉花吖88,90,白羊座,8,334,f,上海,6,False,-1
5012,皓月映楚,00,射手座,5,474,m,广东,0,False,-1
5013,有个兔兔不秃秃,-1,金牛座,1265,153,f,黑龙江,3,False,-1
5014,今晚荷塘栎色,-1,射手座,256,1192,f,天津,0,False,-1
5015,来一碗solo粥,00,天秤座,284,707,m,辽宁,2,False,-1
5016,IMA-Zweite_Shaw-02,20,双鱼座,13,1301,m,广西,0,False,-1
5017,郝无语好无语好无语,-1,射手座,11,559,f,天津,1,False,-1
5018,酷狗听音乐,-1,射手座,5,1937,f,湖南,0,False,-1
5019,一只只橘,00,天秤座,1401,443,f,浙江,6,True,0
5020,不羁杀人鬼,00,射手座,20,257,f,安徽,4,False,-1
5021,抄手两个吃我,90,双鱼座,241,335,f,浙江,3,False,-1
5022,DeepBluePaintedGolden-,-1,狮子座,117,485,f,浙江,0,False,-1
5023,PzzzzzzL,-1,狮子座,360,340,m,广东,0,False,220
5024,Sullicuz,-1,水瓶座,957,2023,m,浙江,6,False,-1
5025,运气很sui的驭宝,00,狮子座,33,116,f,湖北,1,False,-1
5026,找nana的叶子,90,金牛座,143,665,f,江苏,1,False,-1
5027,龍玉一_大苦猹子,-1,双鱼座,524,467,m,江苏,0,False,220
5028,Mabelblue_xx,-1,天蝎座,31,369,f,广西,1,False,-1
5029,特浓牛奶酥_,90,射手座,349,971,f,福建,7,False,-1
5030,一般路过讨饭鹤,-1,巨蟹座,117,346,f,广东,0,False,-1
5031,H-JIA-Yuu,90,白羊座,502,458,f,河南,5,False,-1
5032,_我想喝口茶,10,巨蟹座,264,516,f,重庆,3,False,-1
5033,金闪闪的傲娇,90,摩羯座,211,798,m,四川,5,False,220
5034,咪揪麻麻来了,90,狮子座,85,465,f,北京,0,False,-1
5035,Kyo_皓,90,天蝎座,2814,1356,m,上海,7,False,-1
5036,精神状态堪忧的绿叶菜,90,巨蟹座,54,705,m,广西,0,False,-1
5037,番茄酱是好文明,00,金牛座,5,367,f,陕西,3,False,-1
5038,一直在休息的乔小姐,-1,天蝎座,589,649,f,上海,7,True,0
5039,阿北的宇宙出逃計劃丶,-1,天秤座,756,422,f,广西,6,False,220
5040,好想崩溃发癫,90,白羊座,94,547,f,四川,2,False,-1
5041,坂田有鹿,00,金牛座,124,366,f,山西,0,False,-1
5042,久乆归一,-1,白羊座,309,821,f,辽宁,2,False,-1
5043,葡萄冰淇淋加茶,-1,天蝎座,32,332,f,青海,1,False,-1
5044,你了甜天,00,狮子座,418,1541,m,重庆,7,False,-1
5045,要么天天幸福开心要么明天地球爆,-1,白羊座,185,434,m,天津,3,False,-1
5046,H斗君,-1,巨蟹座,242,542,m,广东,4,False,-1
5047,十三23333-,00,金牛座,83,349,f,广东,1,False,-1
5048,月下瑶啊瑶,-1,射手座,36,698,f,云南,0,False,-1
5049,不吃咖喱0,90,水瓶座,199,44,f,北京,6,True,0
5050,Namkelly,80,处女座,14,37,m,江西,1,False,-1
5051,你几英寸开外的眼泪,-1,摩羯座,261,525,f,北京,3,True,0
5052,大号的打哈欠_648,80,天蝎座,143,241,m,江苏,0,False,-1
5053,岸边的岸边,90,摩羯座,15,269,m,广东,0,False,-1
5054,-请把小狗还给我,-1,摩羯座,2,76,f,江西,0,False,-1
5055,香菜胖达小榴莲,90,处女座,149,905,f,贵州,6,True,0
5056,静心品茗来吃瓜啊,-1,天蝎座,196,666,f,上海,1,False,-1
5057,paul最爱的GTR,90,射手座,100,202,m,天津,0,False,-1
5058,扛起朱一龙就跑,90,天蝎座,29,693,f,云南,1,False,-1
5059,梣小馨,90,射手座,67,80,f,安徽,0,False,-1
5060,我不无语谁无语,90,射手座,157,693,f,内蒙古,6,False,-1
5061,不暗_,90,狮子座,9,216,f,江苏,6,False,-1
5062,我搞的cp竟然,90,水瓶座,793,155,f,吉林,8,True,0
5063,无添加剂的甜菊苷,-1,天蝎座,2996,918,f,辽宁,6,False,-1
5064,花白白不喜欢花,00,双鱼座,16,30,f,广东,1,False,-1
5065,吾零0w0,90,双子座,817,412,f,山东,0,False,-1
5066,一弯月色清如水,00,狮子座,54,295,f,四川,0,False,-1
5067,湖都_驱逐,00,天秤座,197,462,m,北京,7,False,-1
5068,某硕很酷啊,-1,双子座,76,144,f,云南,6,False,-1
5069,食咗飯味,-1,天蝎座,135,301,f,广东,5,False,-1
5070,大自鸣钟电子市场,-1,白羊座,227,410,m,上海,5,False,200
5071,这回该我睡觉了,-1,天秤座,302,128,m,辽宁,3,False,-1
5072,一只喜欢背单词的咩,00,金牛座,43,420,f,河北,1,False,-1
5073,媌了了,-1,射手座,442,711,f,上海,6,False,-1
5074,DoubleThree糖糖,90,天蝎座,1558,667,f,广东,6,False,-1
5075,一直很安静的鸭梨,-1,水瓶座,346,236,f,广东,1,False,-1
5076,堡垒说得对,80,金牛座,2058,710,m,四川,7,False,220
5077,月季迟铃,00,天秤座,10840,585,f,湖南,6,True,0
5078,-隐子-,-1,天蝎座,133,225,f,广西,1,False,-1
5079,Li_影,80,水瓶座,531,172,f,福建,1,False,-1
5080,九__-,-1,处女座,28,93,f,重庆,2,False,-1
5081,尘世皆浮华,-1,巨蟹座,106,402,f,福建,5,False,-1
5082,烟花三两,90,水瓶座,3016,731,f,天津,6,True,0
5083,红毛晓兔头,-1,白羊座,440,455,f,广东,7,True,0
5084,啊0_0哦,90,水瓶座,127,52,f,江苏,6,False,-1
5085,曙光里有月亮,-1,天秤座,200,699,f,重庆,8,False,220
5086,山雀zds,90,射手座,180,251,m,贵州,2,False,-1
5087,Butter_Pretzel,-1,狮子座,21,285,f,北京,3,False,-1
5088,有过过过,-1,巨蟹座,14,298,f,北京,0,False,-1
5089,川崎月,00,水瓶座,39,483,f,安徽,0,False,-1
5090,不想长大的菇凉是我,90,巨蟹座,124,454,f,浙江,3,False,-1
5091,火虫起飞,90,狮子座,163,431,m,湖北,0,False,-1
5092,杀死睡眠不足,-1,摩羯座,109,104,f,北京,1,False,-1
5093,踩空了湃,-1,狮子座,20,432,f,北京,2,False,-1
5094,添添要开心啊,-1,摩羯座,1,248,f,河北,0,False,-1
5095,berryririli,-1,天秤座,10,150,f,四川,0,False,-1
5096,九色马卡龙,90,白羊座,10,198,f,云南,1,False,-1
5097,Ghostyciel,90,天秤座,928,476,f,上海,7,False,220
5098,深秋的苏轼,00,摩羯座,3697,186,f,北京,6,False,-1
5099,老月月月月月,-1,摩羯座,285,95,f,广东,8,True,0
5100,奶茶店高级会员,-1,射手座,61,471,f,湖南,6,False,-1
5101,决定退休之后跳大神的Nic,-1,处女座,100,971,m,广东,6,False,-1
5102,月亮隐于星河里,00,狮子座,139,712,f,天津,6,False,-1
5103,我会有猫猫的yy,-1,射手座,275,2767,f,四川,1,False,-1
5104,土井塔克树_,90,巨蟹座,241,974,f,重庆,4,False,-1
5105,静影沉璧Spes,90,天秤座,271,250,f,湖南,1,False,-1
5106,午夜心碎少女,90,双子座,1482,1101,f,上海,7,False,220
5107,清水_瓶子,90,双鱼座,812,749,f,广东,8,False,-1
5108,蔷薇_祈愿早日毕业,90,天蝎座,270,358,f,福建,5,False,-1
5109,你真甜摸肚肚,20,金牛座,167,2593,m,云南,4,False,-1
5110,缘何Ai,-1,白羊座,5,308,f,重庆,6,False,-1
5111,1219·TimoFan,00,天秤座,170,517,m,辽宁,3,True,0
5112,龙男的狗bot,90,双鱼座,624,1359,m,陕西,4,False,-1
5113,分明的笑笑,-1,射手座,182,557,m,山东,1,False,-1
5114,夏至渐离,-1,水瓶座,508,378,f,广东,0,False,-1
5115,咬春点雾,10,射手座,27,37,f,北京,0,False,-1
5116,怎能把你來比作夏天,-1,摩羯座,116,501,f,浙江,6,False,-1
5117,Ccci呀,90,摩羯座,8,132,f,广东,0,False,-1
5118,DCY76星云,-1,处女座,208,951,f,福建,1,False,-1
5119,潘政朋,-1,射手座,10502,259,m,广西,6,True,0
5120,失踪人口166_七転八起,-1,狮子座,192,475,f,北京,1,False,-1
5121,永不言弃的胡桃,90,狮子座,241,66,f,上海,1,False,-1
5122,旧城落栀,-1,金牛座,302,1077,f,山东,1,True,0
5123,苹呀嘛苹果果,90,双子座,1371,384,f,四川,5,True,0
5124,Oriana_jc,-1,天秤座,365,581,m,四川,5,False,-1
5125,小心不要创到人,-1,天秤座,26,388,f,浙江,0,False,-1
5126,寒俞燃,00,射手座,36,591,f,四川,1,False,-1
5127,52hz_20022021,00,天秤座,1,223,m,甘肃,0,False,-1
5128,赛博紫砂爱好者,-1,狮子座,445,353,f,江苏,6,False,-1
5129,武汉在逃苕面窝,00,天蝎座,234,395,f,四川,3,True,0
5130,橘和栗,00,摩羯座,283,1638,f,湖北,6,False,-1
5131,阿曦姑娘cx,90,处女座,98,399,f,山东,6,False,-1
5132,人间理想脆脆鲨,00,金牛座,55,174,f,广东,1,False,-1
5133,nakia今天也过敏了,-1,双鱼座,222,350,f,浙江,6,False,-1
5134,贝贝Elsasa,80,双子座,371,2290,f,天津,7,True,0
5135,_伍壹__,-1,白羊座,137,178,m,广东,1,False,-1
5136,Mint_薄荷冰淇淋,90,双子座,252,416,f,浙江,7,False,220
5137,麾粒王,00,白羊座,17,219,f,浙江,1,False,-1
5138,青逸口半泽,90,水瓶座,2,1171,f,四川,4,False,-1
5139,捡到六元的柴柴,-1,摩羯座,18,98,f,云南,0,False,-1
5140,青逸口半泽,90,水瓶座,2,1171,f,四川,4,False,-1
5141,UMianJ拌饭,-1,射手座,428,346,f,上海,7,False,220
5142,·宫野韶甜·,-1,双子座,339,287,f,江苏,5,True,0
5143,隔着玻璃打盹儿,00,双子座,114,495,f,重庆,5,False,-1
5144,·他朝两忘烟水里·,90,金牛座,548,325,f,辽宁,8,True,0
5145,荼生不想养肝了,00,水瓶座,79,258,f,天津,0,False,-1
5146,hlhk_,00,处女座,54,585,f,上海,1,False,-1
5147,来片海苔,-1,巨蟹座,29,507,f,浙江,6,False,-1
5148,上一句说了啥,-1,狮子座,306,344,m,上海,4,False,-1
5149,Pigletletlet,90,水瓶座,197,175,f,北京,1,False,-1
5150,w小姐的无人区,00,金牛座,17,153,f,云南,0,False,-1
5151,用户鹿鹿真真,80,双子座,2,172,m,四川,0,False,-1
5152,bbillkin的可爱宝,90,摩羯座,94,181,f,河南,6,True,0
5153,困困小唐,-1,处女座,298,358,f,湖北,6,False,-1
5154,异世界烧酒,-1,金牛座,2419,903,f,山东,1,True,0
5155,Kriscomer,-1,金牛座,531,276,f,上海,5,False,-1
5156,文月是热爱学习的夜猫,90,双鱼座,132,1796,f,湖北,0,False,-1
5157,药-jen,90,天蝎座,60,97,m,江苏,2,False,-1
5158,GladioLus_笃,90,天蝎座,929,383,f,四川,6,True,0
5159,酣春拾午,-1,天秤座,156,801,f,四川,3,False,-1
5160,小陌阿止,00,摩羯座,23,371,f,江苏,1,False,-1
5161,molo滨的一些事一些情,90,天秤座,157,510,m,广东,0,False,-1
5162,Lxm_天天睡不够,90,金牛座,457,889,f,吉林,7,False,200
5163,七玥酱QYJ,90,射手座,135,1326,f,安徽,0,False,-1
5164,养玫瑰花的呔子妹妹,00,双鱼座,264,965,f,江苏,5,False,-1
5165,小渣自然美,00,金牛座,149,327,f,四川,5,False,-1
5166,阿文活了,00,处女座,47931,1151,f,湖北,2,False,-1
5167,不摆烂就会4,-1,金牛座,34,108,f,安徽,0,False,-1
5168,只想摆烂的阿闲,00,双子座,204,654,f,广东,1,False,-1
5169,维涅斯的小火花,-1,双鱼座,90,191,f,上海,1,False,-1
5170,千本花宁,-1,双子座,6,242,f,吉林,0,False,-1
5171,Captain_Mary,90,摩羯座,326,398,f,天津,6,False,-1
5172,狗蛋虫,90,双鱼座,85,548,f,湖北,1,False,-1
5173,夏晗嫣,-1,巨蟹座,85,1335,f,北京,0,False,-1
5174,笑忘书992_,90,天蝎座,1918,765,f,天津,2,False,-1
5175,草莓熊才不是小坏蛋,-1,双子座,130,206,f,陕西,2,False,-1
5176,美人泪遗潇湘,-1,天蝎座,229,549,f,安徽,4,False,-1
5177,最爱吃甜嗷嗷,90,处女座,2,73,f,四川,0,False,-1
5178,猹小yu,-1,摩羯座,250,524,f,山西,1,True,0
5179,一姬夫人,90,天蝎座,75,409,f,云南,1,False,-1
5180,FareWell29,90,双鱼座,677,197,f,贵州,2,True,0
5181,小言咿咿呀,00,巨蟹座,9901,475,f,安徽,3,True,0
5182,Lin謹mc,80,摩羯座,1,74,m,甘肃,0,False,-1
5183,江小河生活日记,-1,摩羯座,1879,770,f,江苏,5,True,0
5184,松花酿酒春水加糖,90,双子座,618,1388,f,重庆,1,False,-1
5185,杏仁小芋圆潵上Aki,90,金牛座,67,353,f,广东,4,False,-1
5186,变秃变强拥抱太阳,-1,双子座,558,534,f,湖北,0,False,220
5187,浆果kiyomitsu,-1,天蝎座,191,583,f,江苏,1,False,-1
5188,香蕉小黄人要开心,90,狮子座,1,15,m,广东,0,False,-1
5189,叫我小曹谢谢,00,双子座,22,182,f,四川,0,False,-1
5190,秘雅嘎子是脆的,00,处女座,852,558,f,湖北,7,False,-1
5191,永远的盛气凌人,90,双子座,651,513,f,广东,6,False,-1
5192,Brozone,00,金牛座,49,292,f,北京,5,True,0
5193,韎May_,10,天蝎座,87,68,f,山西,2,False,-1
5194,狗卷羊,90,处女座,1091,315,m,湖南,5,False,-1
5195,玩吃学动都尽兴,00,射手座,1758,2465,f,湖南,3,False,-1
5196,粥小花姐姐,90,白羊座,208,296,f,安徽,3,False,-1
5197,嗷呜奶汐,00,天秤座,4905,1068,f,上海,6,True,0
5198,少迹寻渊九,-1,天秤座,7860,385,f,陕西,5,False,-1
5199,苏打小强-,-1,水瓶座,22,68,m,山东,4,False,-1
5200,大魔法师唐宋君,90,双子座,531,617,m,北京,7,False,-1
5201,嗡嗡嗡响的文子,90,狮子座,710,789,f,浙江,7,False,-1
5202,一天三升水__,-1,天秤座,244,1772,m,浙江,7,False,-1
5203,Summer-张晓杨,90,巨蟹座,45616,542,m,浙江,7,True,0
5204,原_宇宙,-1,双鱼座,144,469,f,北京,1,False,-1
5205,_半觉詬詬_,90,天蝎座,5,340,m,四川,1,False,-1
5206,拾月詩酒_51129,-1,天秤座,117,121,f,山东,7,True,0
5207,叫我啊哈就好AHA,00,天秤座,277,1426,f,广东,4,False,-1
5208,学员003,90,水瓶座,1052,428,m,广东,1,False,-1
5209,__Singularity_,90,水瓶座,16,104,m,河南,0,False,-1
5210,LaluneDestin,00,狮子座,40,178,m,北京,1,False,-1
5211,bergamot-pear,-1,金牛座,76,552,f,福建,0,False,-1
5212,花瓶里的阿柠,-1,摩羯座,14,1050,m,重庆,5,False,-1
5213,醒子来了-,00,双子座,2188,974,f,江苏,6,False,-1
5214,八仟-haichi-,-1,白羊座,694,1138,m,上海,1,False,-1
5215,少年你不来一发吗,-1,金牛座,1005,361,m,云南,1,False,220
5216,kusa浮茯,00,双子座,2,81,f,广东,0,False,-1
5217,此處没有信號--,-1,双鱼座,268,273,f,安徽,1,False,-1
5218,·木下絵奈·,00,金牛座,449,801,f,江苏,5,False,-1
5219,u伤小美女_,00,射手座,1211,447,f,浙江,3,True,0
5220,无时无刻只听到青绿的细流声,00,金牛座,40,446,f,河南,1,False,-1
5221,冬眠知了_静电版,-1,摩羯座,15,676,m,广东,1,False,-1
5222,孤於離霜_,-1,天蝎座,545,613,f,上海,7,True,0
5223,Wuli_mini鑫,-1,双鱼座,1774,735,f,安徽,6,True,0
5224,reply速度赛高铁版yxy,90,双子座,96,217,f,北京,2,False,-1
5225,-奶油小星星,00,白羊座,17,53,f,陕西,3,False,-1
5226,Mannno_,-1,水瓶座,2,50,f,浙江,1,False,-1
5227,云呀么钰_,00,摩羯座,505,395,f,广西,1,False,-1
5228,瑞希希希,00,双鱼座,308,256,f,江苏,2,False,-1
5229,happiness三茶里的一位常租房客,-1,天秤座,113,323,f,上海,4,False,220
5230,霧島A_桑,90,处女座,3480,777,f,北京,4,False,-1
5231,笑发财啦啦啦啦,00,摩羯座,33,128,m,新疆,0,False,-1
5232,·限定小栗,-1,狮子座,360,723,f,山西,1,False,-1
5233,一只老禾,-1,射手座,1712,354,m,上海,7,True,0
5234,艾斯兔的推,-1,天蝎座,120,155,m,重庆,6,False,-1
5235,每天都有新奇遇,90,双子座,12,486,f,江西,0,False,-1
5236,御皊穴工,-1,狮子座,118,1467,f,福建,7,False,-1
5237,花袜子吖,00,摩羯座,94,1197,f,辽宁,5,False,-1
5238,Hai1丶HydrA,90,天蝎座,402,2004,m,上海,7,True,0
5239,Konuxieee,00,双子座,31,308,f,天津,4,False,-1
5240,小五变成大蓝莓,-1,双子座,1785,748,f,广东,6,False,-1
5241,休眠火山sherr_iii,-1,金牛座,10,167,f,福建,0,False,-1
5242,兔兔栗爱噘嘴Anne,90,巨蟹座,51,175,f,广西,0,False,-1
5243,Lin佳小二,-1,水瓶座,630,239,f,浙江,6,True,0
5244,鱼腥草叶叶吃不吃,-1,天蝎座,60,249,f,重庆,6,True,0
5245,数羊人还不睡,-1,双鱼座,2012,766,f,上海,5,True,0
5246,SS_ummery,-1,处女座,24,256,f,北京,1,False,-1
5247,祈宁是只大团子,-1,狮子座,229,1043,f,湖南,6,False,-1
5248,沧澜biu,70,摩羯座,131,558,f,江苏,0,False,-1
5249,心中尚未崩坏呦,90,金牛座,480,780,f,山东,1,False,220
